order_id,transaction_id,product_name,category,sub_category,quantity_ordered,unit_price,total_sales,cost,order_date,purchase_address,address_city,sales_channel,customer_segment,region,payment_type,delivery_time_days,sales_rep,data_quality_flag
4830,T4830,Samsung Galaxy S21,Electronics,Phones,4,1366.0,5464.0,4671.8,2023-08-15 17:53:00,"101 Street, São Paulo",São Paulo,Wholesale,Small Business,Africa,Cash,6.0,Rep_A,
4831,T4831,Dell XPS 13,Electronics,Laptops,4,1504.0,6016.0,4171.45,2023-05-08 07:25:00,"644 Street, São Paulo",São Paulo,Online,Consumer,Africa,Card,5.0,Rep_D,
4832,T4832,iPhone 13,Electronics,Phones,2,1928.0,3856.0,2364.08,2023-03-20 04:34:00,"303 Street, Nairobi",Nairobi,Wholesale,Corporate,Asia,Card,7.0,Rep_B,
4833,T4833,27in 4K Gaming Monitor,Electronics,Monitors,1,1888.0,1888.0,1695.95,2023-12-21 04:59:00,"87 Street, Jakarta",Jakarta,Online,Corporate,South America,Card,9.0,Rep_B,
4834,T4834,Logitech Mouse,Electronics,Accessories,4,1502.0,6008.0,3696.16,2023-02-07 07:14:00,"908 Street, Cairo",Cairo,Wholesale,Small Business,Asia,Card,9.0,Rep_D,
4835,T4835,Logitech Mouse,Electronics,Accessories,2,1359.0,2718.0,1773.29,2023-09-01 06:59:00,"116 Street, Cairo",Cairo,Online,Corporate,Asia,Transfer,9.0,Rep_C,
4836,T4836,AirPods Pro,Electronics,Accessories,3,344.0,1032.0,679.92,2023-09-05 10:32:00,"704 Street, Nairobi",Nairobi,Wholesale,Small Business,South America,Cash,3.0,Rep_C,
4837,T4837,iPhone 13,Electronics,Phones,4,463.0,1852.0,1623.1,2023-09-07 03:24:00,"230 Street, Cairo",Cairo,In-Store,Corporate,Asia,Cash,2.0,Rep_B,
4838,T4838,27in 4K Gaming Monitor,Electronics,Monitors,1,607.0,607.0,446.41,2023-12-25 09:33:00,"284 Street, Mumbai",Mumbai,Wholesale,Consumer,Africa,Card,8.0,Rep_D,
4840,T4840,Logitech Mouse,Electronics,Accessories,1,811.0,811.0,666.11,2023-09-01 07:53:00,"392 Street, Jakarta",Jakarta,In-Store,Small Business,Africa,Transfer,5.0,Rep_D,
4841,T4841,AirPods Pro,Electronics,Accessories,4,1662.0,6648.0,4420.49,2023-11-20 09:37:00,"290 Street, São Paulo",São Paulo,Wholesale,Small Business,Africa,Card,4.0,Rep_A,
4842,T4842,AirPods Pro,Electronics,Accessories,2,1227.0,2454.0,2014.15,2023-09-22 13:01:00,"258 Street, São Paulo",São Paulo,In-Store,Corporate,Asia,Cash,1.0,Rep_A,
4843,T4843,Logitech Mouse,Electronics,Accessories,5,477.0,2385.0,1948.3,2023-03-24 21:19:00,"366 Street, Lagos",Lagos,In-Store,Corporate,South America,Transfer,8.0,Rep_C,
4844,T4844,MacBook Air,Electronics,Laptops,3,295.0,885.0,482.51,2023-02-12 08:34:00,"147 Street, Jakarta",Jakarta,In-Store,Consumer,Africa,Cash,3.0,Rep_A,
4845,T4845,iPhone 13,Electronics,Phones,5,1484.0,7420.0,5493.27,2023-02-26 23:28:00,"563 Street, Jakarta",Jakarta,In-Store,Small Business,Europe,Card,8.0,Rep_B,
4846,T4846,Logitech Mouse,Electronics,Accessories,4,1239.0,4956.0,2956.35,2023-10-06 03:11:00,"37 Street, Bangkok",Bangkok,Wholesale,Corporate,Africa,Card,8.0,Rep_D,
4847,T4847,Logitech Mouse,Electronics,Accessories,5,1325.0,6625.0,4566.03,2023-11-14 12:46:00,"309 Street, São Paulo",São Paulo,Online,Consumer,Asia,Cash,2.0,Rep_A,
4848,T4848,Logitech Mouse,Electronics,Accessories,1,1496.0,1496.0,973.7,2023-01-31 09:12:00,"630 Street, Nairobi",Nairobi,Wholesale,Small Business,Africa,Transfer,,Rep_A,
4849,T4849,Dell XPS 13,Electronics,Laptops,4,1971.0,7884.0,6432.48,2023-07-25 07:34:00,"391 Street, Nairobi",Nairobi,Wholesale,Consumer,South America,Transfer,,Rep_D,
4850,T4850,MacBook Air,Electronics,Laptops,2,1429.0,2858.0,1779.94,2023-03-15 07:28:00,"29 Street, Jakarta",Jakarta,Wholesale,Small Business,Africa,Cash,4.0,Rep_B,
4851,T4851,MacBook Air,Electronics,Laptops,4,560.0,2240.0,1223.17,2023-01-25 08:56:00,"602 Street, Mumbai",Mumbai,Online,Corporate,Africa,Transfer,1.0,Rep_A,
4852,T4852,27in 4K Gaming Monitor,Electronics,Monitors,2,1204.0,2408.0,1425.18,2023-10-03 20:39:00,"409 Street, São Paulo",São Paulo,In-Store,Consumer,Africa,Cash,7.0,Rep_A,
4853,T4853,27in 4K Gaming Monitor,Electronics,Monitors,3,651.0,1953.0,1512.6,2023-12-01 19:18:00,"568 Street, Bangkok",Bangkok,In-Store,Small Business,South America,Transfer,7.0,Rep_B,
4854,T4854,Samsung Galaxy S21,Electronics,Phones,2,183.0,366.0,211.06,2023-08-06 07:08:00,"963 Street, Jakarta",Jakarta,Wholesale,Consumer,South America,Card,5.0,Rep_C,
4857,T4857,AirPods Pro,Electronics,Accessories,5,169.0,845.0,535.12,2023-10-14 01:10:00,"657 Street, Nairobi",Nairobi,Wholesale,Corporate,South America,Card,7.0,Rep_A,
4858,T4858,Logitech Mouse,Electronics,Accessories,5,1561.0,7805.0,6422.34,2023-09-13 18:20:00,"612 Street, Lagos",Lagos,In-Store,Consumer,Europe,Transfer,5.0,Rep_A,
4859,T4859,Samsung Galaxy S21,Electronics,Phones,3,1163.0,3489.0,2329.13,2023-04-21 15:27:00,"390 Street, Bangkok",Bangkok,In-Store,Consumer,Africa,Cash,6.0,Rep_D,
4860,T4860,Dell XPS 13,Electronics,Laptops,3,1952.0,5856.0,3861.21,2023-06-06 16:53:00,"763 Street, Nairobi",Nairobi,In-Store,Small Business,Europe,Transfer,5.0,Rep_A,
4861,T4861,Dell XPS 13,Electronics,Laptops,2,774.0,1548.0,1069.79,2023-08-29 22:18:00,"399 Street, Nairobi",Nairobi,In-Store,Small Business,Europe,Card,8.0,Rep_A,
4862,T4862,27in 4K Gaming Monitor,Electronics,Monitors,3,413.0,1239.0,910.67,2023-10-15 11:35:00,"219 Street, Nairobi",Nairobi,Online,Small Business,South America,Transfer,5.0,Rep_D,
4863,T4863,Logitech Mouse,Electronics,Accessories,4,1315.0,5260.0,3557.65,2023-05-18 15:11:00,"321 Street, Lagos",Lagos,Wholesale,Corporate,Asia,Transfer,1.0,Rep_A,
4864,T4864,MacBook Air,Electronics,Laptops,3,1024.0,3072.0,2177.03,2023-12-13 08:43:00,"761 Street, São Paulo",São Paulo,Wholesale,Small Business,South America,Transfer,5.0,Rep_B,
4866,T4866,27in 4K Gaming Monitor,Electronics,Monitors,3,1349.0,4047.0,3254.47,2023-01-25 18:31:00,"254 Street, Mumbai",Mumbai,In-Store,Consumer,Asia,Cash,8.0,Rep_B,
4867,T4867,iPhone 13,Electronics,Phones,4,1500.0,6000.0,3150.0,2023-09-05 01:07:00,"219 Street, Nairobi",Nairobi,Online,Corporate,Asia,Cash,3.0,Rep_C,
4868,T4868,Logitech Mouse,Electronics,Accessories,3,1336.0,4008.0,2899.07,2023-11-02 10:57:00,"518 Street, Bangkok",Bangkok,Wholesale,Consumer,Europe,Cash,2.0,Rep_C,
4869,T4869,Dell XPS 13,Electronics,Laptops,4,1321.0,5284.0,3210.36,2023-12-09 01:02:00,"753 Street, Cairo",Cairo,Online,Corporate,Africa,Cash,2.0,Rep_B,
4870,T4870,Samsung Galaxy S21,Electronics,Phones,5,1502.0,7510.0,5280.62,2023-10-15 10:04:00,"742 Street, Lagos",Lagos,Online,Corporate,Asia,Card,3.0,Rep_B,
4871,T4871,Dell XPS 13,Electronics,Laptops,4,1718.0,6872.0,3898.21,2023-12-13 21:58:00,"138 Street, Jakarta",Jakarta,Wholesale,Consumer,South America,Card,5.0,Rep_C,
4872,T4872,Samsung Galaxy S21,Electronics,Phones,4,1828.0,7312.0,5189.79,2023-06-11 02:27:00,"116 Street, São Paulo",São Paulo,Wholesale,Small Business,South America,Card,4.0,Rep_C,
4873,T4873,AirPods Pro,Electronics,Accessories,3,1403.0,4209.0,2418.05,2023-10-02 04:58:00,"68 Street, Cairo",Cairo,Wholesale,Consumer,Europe,Transfer,8.0,Rep_B,
4874,T4874,27in 4K Gaming Monitor,Electronics,Monitors,5,997.0,4985.0,4187.18,2023-03-31 19:07:00,"290 Street, Jakarta",Jakarta,In-Store,Corporate,Europe,Card,4.0,Rep_A,
4875,T4875,AirPods Pro,Electronics,Accessories,5,1827.0,9135.0,6052.71,2023-03-20 17:48:00,"602 Street, São Paulo",São Paulo,Wholesale,Consumer,South America,Cash,,Rep_D,
4876,T4876,AirPods Pro,Electronics,Accessories,3,1786.0,5358.0,4677.74,2023-01-13 22:02:00,"246 Street, Lagos",Lagos,Wholesale,Consumer,South America,Cash,5.0,Rep_B,
4877,T4877,iPhone 13,Electronics,Phones,4,1731.0,6924.0,5577.19,2023-07-23 01:47:00,"898 Street, São Paulo",São Paulo,In-Store,Corporate,Africa,Transfer,1.0,Rep_C,
4878,T4878,iPhone 13,Electronics,Phones,5,158.0,790.0,527.68,2023-03-29 00:04:00,"710 Street, Cairo",Cairo,Wholesale,Corporate,Europe,Card,2.0,Rep_B,
4879,T4879,Dell XPS 13,Electronics,Laptops,5,203.0,1015.0,578.98,2023-06-21 00:31:00,"630 Street, Jakarta",Jakarta,Online,Small Business,South America,Card,5.0,Rep_D,
4880,T4880,Dell XPS 13,Electronics,Laptops,5,1925.0,9625.0,5660.95,2023-09-28 16:33:00,"259 Street, Nairobi",Nairobi,Online,Small Business,Asia,Card,9.0,Rep_C,
4881,T4881,MacBook Air,Electronics,Laptops,3,1972.0,5916.0,4492.73,2023-02-08 03:29:00,"462 Street, Cairo",Cairo,Wholesale,Corporate,Europe,Cash,3.0,Rep_A,
4882,T4882,iPhone 13,Electronics,Phones,5,1389.0,6945.0,5829.24,2023-07-20 19:27:00,"466 Street, Bangkok",Bangkok,In-Store,Corporate,South America,Card,4.0,Rep_C,
4883,T4883,Samsung Galaxy S21,Electronics,Phones,1,886.0,886.0,537.89,2023-08-01 09:25:00,"67 Street, Cairo",Cairo,In-Store,Corporate,Europe,Cash,5.0,Rep_C,
4884,T4884,MacBook Air,Electronics,Laptops,1,359.0,359.0,222.53,2023-11-19 20:04:00,"644 Street, Jakarta",Jakarta,Online,Consumer,Asia,Card,,Rep_B,
4885,T4885,iPhone 13,Electronics,Phones,5,201.0,1005.0,765.75,2023-11-06 08:44:00,"456 Street, Cairo",Cairo,Online,Small Business,Asia,Transfer,3.0,Rep_C,
4886,T4886,AirPods Pro,Electronics,Accessories,2,1224.0,2448.0,1838.34,2023-03-21 15:13:00,"277 Street, Lagos",Lagos,In-Store,Corporate,South America,Cash,8.0,Rep_B,
4887,T4887,MacBook Air,Electronics,Laptops,4,653.0,2612.0,1380.85,2023-05-12 00:20:00,"92 Street, Cairo",Cairo,Online,Consumer,Europe,Transfer,4.0,Rep_B,
4888,T4888,AirPods Pro,Electronics,Accessories,5,1926.0,9630.0,5744.27,2023-12-09 01:02:00,"472 Street, São Paulo",São Paulo,Wholesale,Consumer,Africa,Transfer,5.0,Rep_B,
4889,T4889,27in 4K Gaming Monitor,Electronics,Monitors,2,1334.0,2668.0,2270.52,2023-03-24 08:02:00,"762 Street, Lagos",Lagos,Online,Small Business,South America,Cash,8.0,Rep_A,
4890,T4890,27in 4K Gaming Monitor,Electronics,Monitors,1,700.0,700.0,425.29,2023-10-18 22:34:00,"280 Street, Bangkok",Bangkok,Wholesale,Small Business,South America,Transfer,1.0,Rep_B,
4891,T4891,iPhone 13,Electronics,Phones,5,617.0,3085.0,1578.07,2023-06-20 18:57:00,"649 Street, Nairobi",Nairobi,In-Store,Consumer,Europe,Transfer,,Rep_C,
4892,T4892,AirPods Pro,Electronics,Accessories,1,1524.0,1524.0,1263.85,2023-08-15 22:56:00,"195 Street, Lagos",Lagos,Wholesale,Consumer,Europe,Cash,2.0,Rep_A,
4893,T4893,MacBook Air,Electronics,Laptops,4,1775.0,7100.0,4446.88,2023-09-10 16:59:00,"877 Street, Nairobi",Nairobi,In-Store,Small Business,Europe,Transfer,,Rep_C,
4894,T4894,Samsung Galaxy S21,Electronics,Phones,5,316.0,1580.0,1401.03,2023-06-30 11:20:00,"525 Street, São Paulo",São Paulo,In-Store,Small Business,South America,Card,,Rep_A,
4895,T4895,Dell XPS 13,Electronics,Laptops,4,847.0,3388.0,2878.11,2023-05-04 05:17:00,"440 Street, Mumbai",Mumbai,In-Store,Consumer,Asia,Transfer,5.0,Rep_C,
4896,T4896,iPhone 13,Electronics,Phones,4,1195.0,4780.0,4280.97,2023-09-09 06:01:00,"593 Street, Jakarta",Jakarta,Online,Small Business,Africa,Card,1.0,Rep_B,
4897,T4897,27in 4K Gaming Monitor,Electronics,Monitors,1,688.0,688.0,566.85,2023-09-06 08:55:00,"734 Street, Nairobi",Nairobi,Online,Corporate,South America,Transfer,8.0,Rep_C,
4898,T4898,Samsung Galaxy S21,Electronics,Phones,4,782.0,3128.0,2336.27,2023-09-06 16:11:00,"398 Street, São Paulo",São Paulo,Wholesale,Corporate,South America,Card,2.0,Rep_C,
4899,T4899,Samsung Galaxy S21,Electronics,Phones,2,959.0,1918.0,1519.54,2023-12-30 16:48:00,"981 Street, Cairo",Cairo,Wholesale,Consumer,Europe,Card,9.0,Rep_B,
4900,T4900,AirPods Pro,Electronics,Accessories,1,1406.0,1406.0,1246.38,2023-06-17 06:54:00,"332 Street, Jakarta",Jakarta,Wholesale,Consumer,Asia,Cash,1.0,Rep_B,
4901,T4901,MacBook Air,Electronics,Laptops,1,1696.0,1696.0,881.91,2023-06-23 12:33:00,"585 Street, Nairobi",Nairobi,In-Store,Corporate,Asia,Card,7.0,Rep_B,
4902,T4902,MacBook Air,Electronics,Laptops,4,143.0,572.0,367.77,2023-07-23 10:48:00,"54 Street, Bangkok",Bangkok,In-Store,Small Business,South America,Transfer,8.0,Rep_D,
4904,T4904,Samsung Galaxy S21,Electronics,Phones,1,1780.0,1780.0,891.82,2023-06-17 14:53:00,"726 Street, Mumbai",Mumbai,Wholesale,Small Business,Europe,Transfer,2.0,Rep_B,
4905,T4905,27in 4K Gaming Monitor,Electronics,Monitors,1,232.0,232.0,153.66,2023-06-05 19:32:00,"789 Street, Cairo",Cairo,In-Store,Consumer,South America,Card,6.0,Rep_D,
4906,T4906,27in 4K Gaming Monitor,Electronics,Monitors,3,1464.0,4392.0,2243.59,2023-03-12 22:19:00,"604 Street, Jakarta",Jakarta,Wholesale,Corporate,South America,Card,4.0,Rep_A,
4907,T4907,27in 4K Gaming Monitor,Electronics,Monitors,3,1618.0,4854.0,3902.53,2023-09-18 21:30:00,"425 Street, Lagos",Lagos,Wholesale,Small Business,Asia,Card,6.0,Rep_B,
4908,T4908,Samsung Galaxy S21,Electronics,Phones,4,1581.0,6324.0,4460.13,2023-09-21 01:22:00,"629 Street, Bangkok",Bangkok,Online,Corporate,Europe,Cash,9.0,Rep_B,
4909,T4909,MacBook Air,Electronics,Laptops,5,348.0,1740.0,1020.88,2023-06-25 18:20:00,"360 Street, Lagos",Lagos,Wholesale,Corporate,South America,Card,1.0,Rep_B,
4910,T4910,AirPods Pro,Electronics,Accessories,4,556.0,2224.0,1972.52,2023-10-29 01:23:00,"437 Street, São Paulo",São Paulo,In-Store,Small Business,Asia,Cash,3.0,Rep_B,
4911,T4911,AirPods Pro,Electronics,Accessories,2,1632.0,3264.0,2784.26,2023-06-26 00:51:00,"254 Street, Nairobi",Nairobi,Wholesale,Consumer,South America,Card,1.0,Rep_B,
4912,T4912,Dell XPS 13,Electronics,Laptops,5,1616.0,8080.0,6904.08,2023-06-30 12:52:00,"224 Street, Mumbai",Mumbai,Wholesale,Small Business,Africa,Transfer,7.0,Rep_B,
4913,T4913,iPhone 13,Electronics,Phones,2,241.0,482.0,382.85,2023-03-08 05:12:00,"27 Street, São Paulo",São Paulo,In-Store,Corporate,South America,Transfer,7.0,Rep_D,
4914,T4914,Dell XPS 13,Electronics,Laptops,4,1150.0,4600.0,3231.19,2023-03-28 22:00:00,"78 Street, Nairobi",Nairobi,In-Store,Corporate,South America,Cash,1.0,Rep_D,
4915,T4915,Dell XPS 13,Electronics,Laptops,2,410.0,820.0,433.58,2023-12-04 15:09:00,"836 Street, Bangkok",Bangkok,Wholesale,Corporate,Europe,Cash,3.0,Rep_A,
4916,T4916,Samsung Galaxy S21,Electronics,Phones,5,1576.0,7880.0,6268.21,2023-12-19 02:47:00,"569 Street, Cairo",Cairo,Wholesale,Corporate,South America,Card,5.0,Rep_B,
4917,T4917,AirPods Pro,Electronics,Accessories,3,1007.0,3021.0,2065.35,2023-11-12 06:14:00,"467 Street, Lagos",Lagos,Wholesale,Consumer,Africa,Transfer,5.0,Rep_C,
4918,T4918,AirPods Pro,Electronics,Accessories,3,1810.0,5430.0,4227.24,2023-05-11 13:04:00,"385 Street, Lagos",Lagos,Online,Small Business,Asia,Transfer,6.0,Rep_C,
4919,T4919,AirPods Pro,Electronics,Accessories,1,1856.0,1856.0,1617.86,2023-09-20 14:58:00,"974 Street, Mumbai",Mumbai,In-Store,Corporate,South America,Card,5.0,Rep_B,
4920,T4920,MacBook Air,Electronics,Laptops,2,111.0,222.0,196.41,2023-10-19 02:42:00,"325 Street, Bangkok",Bangkok,Wholesale,Small Business,Asia,Cash,9.0,Rep_B,
4921,T4921,AirPods Pro,Electronics,Accessories,3,1722.0,5166.0,3926.78,2023-08-17 15:37:00,"758 Street, Mumbai",Mumbai,Online,Small Business,Asia,Transfer,3.0,Rep_C,
4922,T4922,Dell XPS 13,Electronics,Laptops,5,1313.0,6565.0,5648.31,2023-09-27 02:15:00,"931 Street, Jakarta",Jakarta,Online,Small Business,South America,Card,1.0,Rep_B,
4923,T4923,MacBook Air,Electronics,Laptops,3,1909.0,5727.0,3019.63,2023-11-13 11:57:00,"611 Street, Jakarta",Jakarta,Online,Consumer,Europe,Transfer,2.0,Rep_D,
4924,T4924,AirPods Pro,Electronics,Accessories,1,65.0,65.0,52.35,2023-02-24 15:03:00,"796 Street, Bangkok",Bangkok,Wholesale,Small Business,South America,Card,2.0,Rep_B,
4925,T4925,Logitech Mouse,Electronics,Accessories,5,1012.0,5060.0,2598.43,2023-02-23 12:55:00,"80 Street, Jakarta",Jakarta,In-Store,Consumer,South America,Card,5.0,Rep_C,
4926,T4926,MacBook Air,Electronics,Laptops,1,993.0,993.0,875.36,2023-06-20 16:52:00,"524 Street, Mumbai",Mumbai,Wholesale,Small Business,South America,Card,9.0,Rep_B,
4927,T4927,Samsung Galaxy S21,Electronics,Phones,1,1797.0,1797.0,1369.52,2023-05-12 18:24:00,"796 Street, Lagos",Lagos,In-Store,Small Business,Africa,Card,8.0,Rep_C,
4928,T4928,iPhone 13,Electronics,Phones,2,436.0,872.0,649.62,2023-08-02 12:43:00,"792 Street, Cairo",Cairo,Wholesale,Consumer,South America,Cash,5.0,Rep_B,
4929,T4929,iPhone 13,Electronics,Phones,2,1996.0,3992.0,2730.22,2023-03-12 03:54:00,"347 Street, Nairobi",Nairobi,Wholesale,Corporate,Africa,Transfer,8.0,Rep_A,
4930,T4930,Dell XPS 13,Electronics,Laptops,5,1259.0,6295.0,3296.05,2023-08-07 01:20:00,"138 Street, São Paulo",São Paulo,Wholesale,Consumer,Africa,Cash,9.0,Rep_B,
4931,T4931,Samsung Galaxy S21,Electronics,Phones,3,251.0,753.0,397.38,2023-03-05 06:57:00,"415 Street, Bangkok",Bangkok,In-Store,Consumer,South America,Transfer,4.0,Rep_A,
4932,T4932,Logitech Mouse,Electronics,Accessories,4,1055.0,4220.0,2934.88,2023-10-08 18:45:00,"492 Street, São Paulo",São Paulo,Wholesale,Small Business,Europe,Transfer,3.0,Rep_A,
4933,T4933,27in 4K Gaming Monitor,Electronics,Monitors,5,162.0,810.0,680.9,2023-07-27 17:59:00,"781 Street, Bangkok",Bangkok,Wholesale,Small Business,Europe,Cash,3.0,Rep_C,
4934,T4934,AirPods Pro,Electronics,Accessories,1,402.0,402.0,230.33,2023-09-16 17:01:00,"457 Street, Lagos",Lagos,In-Store,Small Business,Africa,Transfer,4.0,Rep_B,
4935,T4935,iPhone 13,Electronics,Phones,3,577.0,1731.0,1164.82,2023-06-05 14:18:00,"149 Street, Bangkok",Bangkok,In-Store,Corporate,Africa,Cash,7.0,Rep_B,
4936,T4936,27in 4K Gaming Monitor,Electronics,Monitors,2,214.0,428.0,361.49,2023-08-02 23:09:00,"760 Street, Bangkok",Bangkok,Online,Corporate,Africa,Card,3.0,Rep_A,
4937,T4937,Logitech Mouse,Electronics,Accessories,5,1110.0,5550.0,4807.82,2023-06-02 02:53:00,"944 Street, Mumbai",Mumbai,In-Store,Corporate,Asia,Cash,2.0,Rep_C,
4938,T4938,Dell XPS 13,Electronics,Laptops,3,1733.0,5199.0,2976.59,2023-10-18 11:54:00,"948 Street, Bangkok",Bangkok,Online,Consumer,South America,Transfer,9.0,Rep_A,
4939,T4939,27in 4K Gaming Monitor,Electronics,Monitors,1,306.0,306.0,262.5,2023-12-16 15:12:00,"465 Street, Nairobi",Nairobi,Wholesale,Small Business,Asia,Cash,8.0,Rep_C,
4940,T4940,Logitech Mouse,Electronics,Accessories,5,156.0,780.0,641.97,2023-02-09 00:08:00,"67 Street, Bangkok",Bangkok,Online,Consumer,Africa,Transfer,6.0,Rep_C,
4941,T4941,27in 4K Gaming Monitor,Electronics,Monitors,4,1919.0,7676.0,5805.96,2023-12-31 05:35:00,"290 Street, São Paulo",São Paulo,In-Store,Corporate,Africa,Cash,3.0,Rep_D,
4942,T4942,Logitech Mouse,Electronics,Accessories,5,465.0,2325.0,1577.4,2023-07-04 00:47:00,"807 Street, Lagos",Lagos,Online,Small Business,Africa,Transfer,9.0,Rep_B,
4943,T4943,27in 4K Gaming Monitor,Electronics,Monitors,5,1942.0,9710.0,7594.66,2023-03-23 11:47:00,"954 Street, São Paulo",São Paulo,Wholesale,Corporate,Asia,Transfer,,Rep_D,
4945,T4945,iPhone 13,Electronics,Phones,1,170.0,170.0,147.67,2023-05-11 19:50:00,"499 Street, Bangkok",Bangkok,Wholesale,Corporate,South America,Cash,8.0,Rep_C,
4946,T4946,iPhone 13,Electronics,Phones,3,441.0,1323.0,887.78,2023-07-02 02:08:00,"8 Street, São Paulo",São Paulo,Wholesale,Small Business,Africa,Cash,,Rep_B,
4948,T4948,AirPods Pro,Electronics,Accessories,5,85.0,425.0,256.65,2023-02-25 04:36:00,"510 Street, Nairobi",Nairobi,In-Store,Consumer,Asia,Cash,6.0,Rep_B,
4949,T4949,27in 4K Gaming Monitor,Electronics,Monitors,2,1451.0,2902.0,2134.87,2023-12-18 17:51:00,"514 Street, São Paulo",São Paulo,Wholesale,Small Business,South America,Cash,,Rep_B,
4950,T4950,27in 4K Gaming Monitor,Electronics,Monitors,2,197.0,394.0,234.08,2023-10-20 01:45:00,"316 Street, Lagos",Lagos,Wholesale,Consumer,Europe,Cash,8.0,Rep_A,
4951,T4951,AirPods Pro,Electronics,Accessories,4,1105.0,4420.0,3920.54,2023-09-11 08:38:00,"696 Street, Lagos",Lagos,In-Store,Small Business,Africa,Cash,7.0,Rep_B,
4952,T4952,AirPods Pro,Electronics,Accessories,5,1149.0,5745.0,3756.86,2023-08-17 04:06:00,"513 Street, Lagos",Lagos,Wholesale,Corporate,Europe,Transfer,7.0,Rep_C,
4953,T4953,iPhone 13,Electronics,Phones,1,1208.0,1208.0,614.42,2023-05-22 21:14:00,"483 Street, Lagos",Lagos,Online,Small Business,Africa,Card,1.0,Rep_D,
4954,T4954,AirPods Pro,Electronics,Accessories,2,481.0,962.0,524.5,2023-03-16 03:29:00,"160 Street, Nairobi",Nairobi,Wholesale,Small Business,South America,Cash,,Rep_C,
4956,T4956,AirPods Pro,Electronics,Accessories,1,270.0,270.0,227.55,2023-06-29 08:28:00,"81 Street, Cairo",Cairo,Online,Consumer,South America,Transfer,2.0,Rep_B,
4957,T4957,27in 4K Gaming Monitor,Electronics,Monitors,1,789.0,789.0,524.07,2023-03-25 18:54:00,"174 Street, Nairobi",Nairobi,Online,Small Business,South America,Cash,7.0,Rep_A,
4958,T4958,Logitech Mouse,Electronics,Accessories,4,1754.0,7016.0,4039.51,2023-10-10 08:03:00,"477 Street, Mumbai",Mumbai,Wholesale,Corporate,Europe,Cash,9.0,Rep_D,
4959,T4959,Logitech Mouse,Electronics,Accessories,2,1421.0,2842.0,1574.91,2023-05-05 02:58:00,"250 Street, Bangkok",Bangkok,In-Store,Consumer,Africa,Transfer,4.0,Rep_C,
4960,T4960,Samsung Galaxy S21,Electronics,Phones,5,1931.0,9655.0,7610.74,2023-10-05 08:02:00,"484 Street, Jakarta",Jakarta,In-Store,Consumer,Asia,Card,,Rep_B,
4961,T4961,Samsung Galaxy S21,Electronics,Phones,2,533.0,1066.0,715.03,2023-12-16 14:33:00,"470 Street, Mumbai",Mumbai,Online,Small Business,Africa,Transfer,7.0,Rep_B,
4962,T4962,MacBook Air,Electronics,Laptops,2,1451.0,2902.0,1499.61,2023-09-19 22:53:00,"213 Street, Jakarta",Jakarta,Online,Small Business,Europe,Card,,Rep_B,
4963,T4963,AirPods Pro,Electronics,Accessories,4,1619.0,6476.0,5343.62,2023-04-07 23:20:00,"793 Street, Bangkok",Bangkok,In-Store,Consumer,South America,Card,3.0,Rep_C,
4965,T4965,Dell XPS 13,Electronics,Laptops,5,1952.0,9760.0,5396.65,2023-12-09 11:37:00,"678 Street, Lagos",Lagos,Wholesale,Corporate,Asia,Cash,8.0,Rep_D,
4966,T4966,Samsung Galaxy S21,Electronics,Phones,1,917.0,917.0,498.96,2023-08-10 08:24:00,"716 Street, Jakarta",Jakarta,Online,Consumer,Europe,Transfer,5.0,Rep_B,
4967,T4967,Samsung Galaxy S21,Electronics,Phones,4,306.0,1224.0,785.2,2023-06-08 22:02:00,"688 Street, Jakarta",Jakarta,Wholesale,Corporate,South America,Cash,9.0,Rep_B,
4968,T4968,Samsung Galaxy S21,Electronics,Phones,1,1010.0,1010.0,727.99,2023-05-29 05:20:00,"148 Street, Jakarta",Jakarta,In-Store,Small Business,Asia,Transfer,5.0,Rep_A,
4969,T4969,Samsung Galaxy S21,Electronics,Phones,4,714.0,2856.0,2160.23,2023-05-28 12:46:00,"306 Street, Bangkok",Bangkok,Wholesale,Consumer,South America,Card,,Rep_C,
4970,T4970,Samsung Galaxy S21,Electronics,Phones,1,659.0,659.0,374.07,2023-07-14 15:22:00,"262 Street, Bangkok",Bangkok,Wholesale,Corporate,Europe,Transfer,5.0,Rep_A,
4971,T4971,MacBook Air,Electronics,Laptops,4,496.0,1984.0,1692.31,2023-02-26 02:41:00,"200 Street, São Paulo",São Paulo,Online,Small Business,Africa,Cash,6.0,Rep_A,
4972,T4972,iPhone 13,Electronics,Phones,5,926.0,4630.0,2832.2,2023-05-18 19:25:00,"92 Street, Lagos",Lagos,In-Store,Consumer,Africa,Transfer,3.0,Rep_A,
